Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Persondata,DATE_OF_DEATH,Infobox_politicus_Nederland,tijdvak7,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.04,0.08,0,0,25,1,2,0,0,25,25,,,,,,,,,,,
Infobox_Officeholder,order3,Infobox_dynastie,functie1,dbo:orderInOffice,dbo:office,,,,dbo:Family,,,xsd:string,xsd:string,0.1667,0.3333,0.1667,0,6,1,2,1,0,6,6,,,,,,,,,,,
Infobox_Olympics_Canada,bronze,Infobox_Canada_op_Olympische_Spelen,rang,dbo:numberOfBronzeMedalsWon,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0238,0.9762,0.9286,0.9762,42,1,41,39,41,42,42,,,,,,,,,,,
Infobox_settlement,population_metro,Infobox_plaats_in_Nicaragua,inwoners,dbo:populationMetro,dbo:populationTotal,,,,,dbo:PopulatedPlace,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2,0.8,1,0,5,1,4,5,0,5,5,,,,,,,,,,,
Infobox_officeholder,serviceyears,Infobox_politicus,sinds,dbo:serviceEndYear,dbo:activeYearsStartYear,,,dbo:OfficeHolder,dbo:Politician,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.125,0.625,0,0,8,1,5,0,0,8,8,,,,,,,,,,,
Infobox_bridge,open,Infobox_brug,opening,dbo:openingDate,dbo:openingYear,,,dbo:Bridge,dbo:Bridge,,,xsd:date,xsd:gYear,0.027,0.973,0.973,0.5405,37,1,36,36,20,37,37,,,,,,,,,,,
Infobox_magazine,firstdate,Infobox_tijdschrift,eerste_editie,dbo:date,dbo:firstPublicationDate,,,dbo:Magazine,dbo:PeriodicalLiterature,,dbo:WrittenWork,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_politician,term_start3,Infobox_politicus_Nederland,tijdvak6,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_ship_career,Ship_commissioned,Infobox_marineschip,uitdienst,dbo:commissioningDate,dbo:decommissioningDate,,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:Ship,xsd:date,xsd:date,0.0625,1,0.625,0.875,16,1,16,10,14,16,16,,,,,,,,,,,
Infobox_politician,order1,Infobox_dynastie,functie1,dbo:orderInOffice,dbo:office,,,dbo:Politician,dbo:Family,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_Television_episode,Season,Infobox_televisieaflevering,aflevering,dbo:seasonNumber,dbo:episodeNumber,,,,dbo:TelevisionEpisode,dbo:TelevisionEpisode,dbo:TelevisionEpisode,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0154,0.9846,0.9692,0.9846,65,1,64,63,64,65,65,,,,,,,,,,,
Infobox_settlement,population_as_of,Infobox_gemeente_Estland,jaar,dbo:populationAsOf,dbo:year,,,,dbo:Municipality,dbo:PopulatedPlace,,xsd:date,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_military_conflict,strength1,Infobox_militair_conflict,casualties2,dbo:strength,dbo:causalties,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,xsd:string,xsd:string,0.0009,0.8906,0.9429,0.9429,1069,1,952,1008,1008,1069,1069,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_artiest,overleden,dbo:deathYear,dbo:deathDate,,,dbo:Person,dbo:MusicalArtist,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.006,0.988,0.9461,0,167,1,165,158,0,167,167,,,,,,,,,,,
Infobox_Olympics_Greece,silver,Infobox_Griekenland_op_Olympische_Spelen,sporten,dbo:numberOfSilverMedalsWon,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.1667,0.8333,0.8333,0.8333,6,1,5,5,5,6,6,,,,,,,,,,,
Infobox_president,term_end3,Infobox_president,overleden,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:President,,dbo:Person,xsd:date,xsd:date,0.0769,0.6923,1,0,13,1,9,13,0,13,13,,,,,,,,,,,
Infobox_Olympics_Greece,competitors,Infobox_Griekenland_op_Olympische_Spelen,goud,dbo:numberOfCompetitors,dbo:numberOfGoldMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0385,1,0.3846,0.7692,26,1,26,10,20,26,26,,,,,,,,,,,
Infobox_station,opened,Infobox_spoorwegstation_Indonesië,sluiting,dbo:openingYear,dbo:closingYear,,,dbo:Station,dbo:RailwayStation,,,xsd:gYear,xsd:gYear,1,1,0,1,1,1,1,0,1,1,1,,,,,,,,,,,
Infobox_Olympics_Austria,sports,Infobox_Oostenrijk_op_Olympische_Spelen,brons,dbo:numberOfSports,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0263,0.9737,0.9737,0.6579,38,1,37,37,25,38,38,,,,,,,,,,,
Infobox_Senator,serviceyears,Infobox_ambtsbekleder,start_periode,dbo:serviceEndYear,dbo:activeYearsStartYear,,,dbo:Senator,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.125,1,0,0,8,1,8,0,0,8,8,,,,,,,,,,,
Infobox_senator,term_end1,Infobox_ambtsbekleder,gestorven,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:Senator,dbo:OfficeHolder,,dbo:Person,xsd:date,xsd:date,0.5,0.5,1,0,2,1,1,2,0,2,2,,,,,,,,,,,
Infobox_politician,term_end3,Infobox_politicus_Nederland,tijdvak2,dbo:activeYearsEndDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.375,0,0,8,1,3,0,0,8,8,,,,,,,,,,,
Geobox,elevation,Infobox_plaats_in_Portugal,inwoners,dbo:elevation,dbo:populationTotal,,,,,dbo:Place,,xsd:double,xsd:nonNegativeInteger,0.0137,0.9863,1,0,73,1,72,73,0,73,73,,,,,,,,,,,
Infobox_Mayor,term_start2,Infobox_politicus_Filipijnen,tijdvak3,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Mayor,dbo:Politician,,,xsd:date,xsd:gYear,0.5,0.5,0,0,2,1,1,0,0,2,2,,,,,,,,,,,
Infobox_Officeholder,serviceyears,Infobox_ambtsbekleder,start_periode3,dbo:serviceStartYear,dbo:activeYearsStartYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0278,0.3333,0,0,36,1,12,0,0,36,36,,,,,,,,,,,
Infobox_Prime_Minister,term_end2,Infobox_politicus,overleden,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:PrimeMinister,dbo:Politician,,dbo:Person,xsd:date,xsd:date,0.0667,0.4,1,0,15,1,6,15,0,15,15,,,,,,,,,,,
Infobox_settlement,population_urban,Infobox_plaats_in_Nederland,inwoners,dbo:populationUrban,dbo:populationTotal,,,,dbo:Settlement,dbo:PopulatedPlace,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.1429,0.8571,1,0,7,1,6,7,0,7,7,,,,,,,,,,,
Infobox_Officeholder,serviceyears,Infobox_ambtsbekleder,start_periode7,dbo:serviceStartYear,dbo:activeYearsStartYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0278,0.0556,0,0,36,1,2,0,0,36,36,,,,,,,,,,,
Infobox_airline,IATA,Infobox_luchtvaartmaatschappij,ICAO,dbo:iataAirlineCode,dbo:icaoAirlineCode,,,dbo:Airline,dbo:Airline,dbo:Airline,dbo:Airline,xsd:string,xsd:string,0.0054,0.9946,0.9946,0.9348,184,1,183,183,172,184,184,,,,,,,,,,,
Infobox_airline,founded,Infobox_luchtvaartmaatschappij,eerste_vlucht,dbo:formationDate,dbo:openingYear,,,dbo:Airline,dbo:Airline,dbo:Organisation,,xsd:date,xsd:gYear,0.0625,0.4375,0,0,16,1,7,0,0,16,16,,,,,,,,,,,
Infobox_color,s,Infobox_kleur,g,dbo:hsvCoordinateSaturation,dbo:rgbCoordinateBlue,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:nonNegativeInteger,0.0417,0.9583,1,0.9167,24,1,23,24,22,24,24,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_politicus_Filipijnen,tijdvak5,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.0625,0.1875,0,0,16,1,3,0,0,16,16,,,,,,,,,,,
Infobox_politician,term_start3,Infobox_politicus_Nederland,tijdvak4,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_politician,term_start,Infobox_politicus_Nederland,tijdvak4,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_President,term_end2,Infobox_ambtsbekleder,gestorven,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:OfficeHolder,,dbo:Person,xsd:date,xsd:date,0.0161,0.2581,0.9032,0,62,1,16,56,0,62,62,,,,,,,,,,,
Infobox_politician,term_end2,Infobox_politicus_Nederland,tijdvak6,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_medical_person,birth_date,Infobox_Nobelprijswinnaar,periode,dbo:birthDate,dbo:deathDate,,,dbo:Medician,,dbo:Person,dbo:Person,xsd:date,xsd:date,0.3333,0.6667,0.6667,0.6667,3,1,2,2,2,3,3,,,,,,,,,,,
Infobox_President,term_end5,Infobox_president,overleden,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:President,,dbo:Person,xsd:date,xsd:date,0.027,0.1081,0.8919,0,37,1,4,33,0,37,37,,,,,,,,,,,
Infobox_Politician,term_start,Infobox_ambtsbekleder,eind_periode,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.05,0.8,0,0,20,1,16,0,0,20,20,,,,,,,,,,,
Infobox_Politician,term_end,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsEndDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.0286,0.2286,0,0,35,1,8,0,0,35,35,,,,,,,,,,,
Infobox_Olympics_Hungary,rank,Infobox_Hongarije_op_Olympische_Spelen,goud,dbo:rankInFinalMedalCount,dbo:numberOfGoldMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.04,0.96,0.96,0.96,25,1,24,24,24,25,25,,,,,,,,,,,
Geobox,area_code,Infobox_plaats_in_Tsjechië,gemeentenummer,dbo:areaCode,dbo:municipalityCode,,,,dbo:Settlement,dbo:Place,dbo:Place,xsd:string,xsd:string,0.25,0.75,0,0,4,1,3,0,0,4,4,,,,,,,,,,,
Infobox_President,term_start,Infobox_ambtsbekleder,eind_periode2,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:President,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0115,0.1379,0,0,87,1,12,0,0,87,87,,,,,,,,,,,
Infobox_politician,order2,Infobox_dynastie,functie4,dbo:orderInOffice,dbo:office,,,dbo:Politician,dbo:Family,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_politician,term_start3,Infobox_politicus_Nederland,tijdvak1,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.375,0,0,8,1,3,0,0,8,8,,,,,,,,,,,
Infobox_officeholder,serviceyears,Infobox_ambtsbekleder,eind_periode6,dbo:serviceEndYear,dbo:activeYearsEndYear,,,dbo:OfficeHolder,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0098,0.0392,0,0,102,1,4,0,0,102,102,,,,,,,,,,,
Infobox_politician,term_start,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.25,0,0,8,1,2,0,0,8,8,,,,,,,,,,,
Infobox_military_conflict,combatant2,Infobox_militair_conflict,strength2,dbo:combatant,dbo:strength,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,xsd:string,xsd:string,0.001,0.8089,0.9497,0.9608,994,1,804,944,955,994,994,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_politicus_Nederland,tijdvak8,dbo:deathYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.04,0.04,0,0,25,1,1,0,0,25,25,,,,,,,,,,,
Persondata,date_of_birth,Infobox_atletiek,geboortedatum,dbo:birthYear,dbo:birthDate,,,dbo:Person,dbo:Athlete,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.0011,0,0.98,0,952,1,0,933,0,952,952,,,,,,,,,,,
Infobox_politician,term_end2,Infobox_politicus_Nederland,tijdvak1,dbo:activeYearsEndDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.375,0,0,8,1,3,0,0,8,8,,,,,,,,,,,
Infobox_politician,term_end2,Infobox_politicus_Nederland,tijdvak7,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_officeholder,serviceyears,Infobox_politicus_Nederland,tijdvak3,dbo:serviceEndYear,dbo:activeYearsStartYear,,,dbo:OfficeHolder,dbo:Politician,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.3333,0.6667,0,0,3,1,2,0,0,3,3,,,,,,,,,,,
Infobox_person,death_date,Infobox_persoon,tijdvak3,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Person,dbo:Person,,xsd:gYear,xsd:gYear,0.2,0.8,0,0,5,1,4,0,0,5,5,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_ambtsbekleder,start_periode,dbo:deathYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:OfficeHolder,dbo:Person,,xsd:gYear,xsd:gYear,0.0213,0.9787,0,0,47,1,46,0,0,47,47,,,,,,,,,,,
Infobox_company,intl,Infobox_bedrijf,werknemers,dbo:internationally,dbo:numberOfEmployees,,,,dbo:Company,dbo:Company,dbo:Organisation,xsd:boolean,xsd:nonNegativeInteger,0.005,0.995,0.9146,0,199,1,198,182,0,199,199,,,,,,,,,,,
Infobox_Mayor,term_start2,Infobox_politicus_Filipijnen,tijdvak2,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Mayor,dbo:Politician,,,xsd:date,xsd:gYear,0.5,0.5,0,0,2,1,1,0,0,2,2,,,,,,,,,,,
Infobox_politician,term_end4,Infobox_politicus_Nederland,tijdvak3,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_politician,term_start2,Infobox_politicus_Nederland,tijdvak1,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.375,0,0,8,1,3,0,0,8,8,,,,,,,,,,,
Infobox_theatre,opened,Infobox_gebouw,gereed,dbo:openingYear,dbo:buildingEndYear,,,dbo:Theatre,,,dbo:ArchitecturalStructure,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_president,term_end5,Infobox_president,termijn,dbo:activeYearsEndDate,dbo:serviceEndYear,,,dbo:President,dbo:President,,dbo:MilitaryPerson,xsd:date,xsd:gYear,0.0417,0.1667,0.0833,0,24,1,4,2,0,24,24,,,,,,,,,,,
Infobox_islands,area_km2,Infobox_regio,km2,dbo:areaTotal,dbo:area,,,dbo:Island,dbo:Region,dbo:Place,,xsd:double,xsd:double,0.5,0.5,0,0,2,1,1,0,0,2,2,,,,,,,,,,,
Infobox_airline,founded,Infobox_luchtvaartmaatschappij,opgericht,dbo:formationDate,dbo:foundingYear,,,dbo:Airline,dbo:Airline,dbo:Organisation,,xsd:date,xsd:gYear,0.0196,0.2745,0,0,51,1,14,0,0,51,51,,,,,,,,,,,
Infobox_politician,term_start,Infobox_politicus_Nederland,tijdvak3,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.625,0,0,8,1,5,0,0,8,8,,,,,,,,,,,
Infobox_Judge,term_start,Infobox_ambtsbekleder,start_periode3,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Judge,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.1667,0.8333,0,0,6,1,5,0,0,6,6,,,,,,,,,,,
Infobox_officeholder,serviceyears,Infobox_politicus_Nederland,tijdvak2,dbo:serviceEndYear,dbo:activeYearsStartYear,,,dbo:OfficeHolder,dbo:Politician,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.3333,1,0,0,3,1,3,0,0,3,3,,,,,,,,,,,
Infobox_Olympics_United_States,sports,Infobox_Verenigde_Staten_op_Olympische_Spelen,rang,dbo:numberOfSports,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0256,0.9744,0.9744,0.641,39,1,38,38,25,39,39,,,,,,,,,,,
Infobox_President,term_end,Infobox_politicus,overleden,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:Politician,,dbo:Person,xsd:date,xsd:date,0.125,1,1,0,8,1,8,8,0,8,8,,,,,,,,,,,
Infobox_politician,order2,Infobox_dynastie,functie5,dbo:orderInOffice,dbo:office,,,dbo:Politician,dbo:Family,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_Olympics_France,competitors,Infobox_Frankrijk_op_Olympische_Spelen,sporten,dbo:numberOfCompetitors,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0357,0.9643,0.9286,0.9286,28,1,27,26,26,28,28,,,,,,,,,,,
Infobox_settlement,population_urban,Infobox_gemeente_Colombia,inwoners,dbo:populationUrban,dbo:populationTotal,,,,dbo:Municipality,dbo:PopulatedPlace,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0286,0.9714,0.9714,0,35,1,34,34,0,35,35,,,,,,,,,,,
Infobox_royalty,reign,Infobox_president,termijn,dbo:activeYearsStartYear,dbo:serviceEndYear,,,dbo:Royalty,dbo:President,,dbo:MilitaryPerson,xsd:gYear,xsd:gYear,0.25,0.75,0,0,4,1,3,0,0,4,4,,,,,,,,,,,
Infobox_Olympics_Canada,gold,Infobox_Canada_op_Olympische_Spelen,rang,dbo:numberOfGoldMedalsWon,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0238,0.9762,0.9286,0.9524,42,1,41,39,40,42,42,,,,,,,,,,,
Infobox_theatre,opened,Infobox_theater,gebouwd,dbo:openingYear,dbo:yearOfConstruction,,,dbo:Theatre,dbo:Theatre,,dbo:Place,xsd:gYear,xsd:gYear,0.25,0.75,0,0,4,1,3,0,0,4,4,,,,,,,,,,,
Infobox_politician,term_start1,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.25,0,0,8,1,2,0,0,8,8,,,,,,,,,,,
Infobox_station,pass_year,Infobox_spoorwegstation_Noorwegen,heropening,dbo:visitorStatisticsAsOf,dbo:reopeningYear,,,dbo:Station,dbo:RailwayStation,dbo:ArchitecturalStructure,dbo:ArchitecturalStructure,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_Olympics_Italy,competitors,Infobox_Italië_op_Olympische_Spelen,sporten,dbo:numberOfCompetitors,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.037,0.963,0.9259,0.963,27,1,26,25,26,27,27,,,,,,,,,,,
Infobox_Politician,term_start1,Infobox_ambtsbekleder,eind_periode2,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.05,0.15,0,0,20,1,3,0,0,20,20,,,,,,,,,,,
Infobox_lake,depth_m,Infobox_meer,gemdiepte,dbo:averageDepth,dbo:depth,,,dbo:Lake,dbo:Lake,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0052,0.0052,0,0,192,1,1,0,0,192,192,,,,,,,,,,,
Infobox_officeholder,birth_date,Infobox_professioneel_worstelaar,geboortedatum,dbo:birthDate,dbo:deathDate,,,dbo:OfficeHolder,dbo:Wrestler,dbo:Person,dbo:Person,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_voetballer,geboortedatum,dbo:deathDate,dbo:birthDate,,,dbo:Person,dbo:SoccerPlayer,dbo:Person,dbo:Person,xsd:date,xsd:date,0.0119,0.9643,0.9762,0.9286,84,1,81,82,78,84,84,,,,,,,,,,,
Infobox_person,death_date,Infobox_politicus_Nederland,tijdvak2,dbo:deathYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_Officeholder,serviceyears,Infobox_ambtsbekleder,eind_periode5,dbo:serviceEndYear,dbo:activeYearsEndYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0333,0.0667,0,0,30,1,2,0,0,30,30,,,,,,,,,,,
Infobox_Political_party,foundation,Infobox_politieke_partij,oprichting,dbo:formationDate,dbo:formationYear,,,,dbo:PoliticalParty,dbo:Organisation,dbo:Organisation,xsd:date,xsd:gYear,0.0625,0.9375,0.9375,0.125,16,1,15,15,2,16,16,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_wielrenner,jaren,dbo:deathYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:Cyclist,dbo:Person,,xsd:gYear,xsd:gYear,0.0047,0.9953,0,0,212,1,211,0,0,212,212,,,,,,,,,,,
Infobox_company,operating_income,Infobox_bedrijfsonderdeel,omzet,dbo:operatingIncome,dbo:revenue,,,,dbo:Company,dbo:Company,dbo:Organisation,xsd:double,xsd:double,0.0667,0.9333,0.9333,0,15,1,14,14,0,15,15,,,,,,,,,,,
Infobox_settlement,area_total_sq_mi,Infobox_plaats_Verenigde_Staten,bevolking,dbo:areaTotal,dbo:populationTotal,,,,dbo:Settlement,dbo:Place,,xsd:double,xsd:nonNegativeInteger,0,0.8604,0.9992,0,21404,1,18415,21387,0,21404,21404,,,,,,,,,,,
Infobox_Politician,term_end2,Infobox_politicus_Nederland,tijdvak3,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.0294,0.2059,0,0,34,1,7,0,0,34,34,,,,,,,,,,,
Infobox_politician,order4,Infobox_dynastie,functie2,dbo:orderInOffice,dbo:office,,,dbo:Politician,dbo:Family,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_space_shuttle,crews,Infobox_gevechtsvliegtuig,Bemanning,dbo:crews,dbo:numberOfCrew,,,dbo:SpaceShuttle,dbo:MilitaryAircraft,dbo:SpaceShuttle,dbo:MeanOfTransportation,xsd:nonNegativeInteger,xsd:nonNegativeInteger,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_Politician,term_end,Infobox_politicus_Nederland,tijdvak2,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.0294,0.5294,0,0,34,1,18,0,0,34,34,,,,,,,,,,,
Infobox_military_conflict,combatant1,Infobox_militair_conflict,casualties1,dbo:combatant,dbo:causalties,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,xsd:string,xsd:string,0.001,0.913,0.926,0.955,1000,1,913,926,955,1000,1000,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_schaatser,actief,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:SpeedSkater,dbo:Person,,xsd:gYear,xsd:gYear,0.1429,0.8571,0,0,7,1,6,0,0,7,7,,,,,,,,,,,
Infobox_politician,order4,Infobox_dynastie,functie1,dbo:orderInOffice,dbo:office,,,dbo:Politician,dbo:Family,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_automobile,height,Infobox_autotype,wielbasis,dbo:height,dbo:wheelbase,,,dbo:Automobile,dbo:Automobile,,dbo:Automobile,xsd:double,xsd:double,0.0071,0.9929,0.9645,0,141,1,140,136,0,141,141,,,,,,,,,,,
Infobox_person,death_date,Infobox_ambtsbekleder,start_periode2,dbo:deathYear,dbo:activeYearsStartYear,,,dbo:Person,dbo:OfficeHolder,dbo:Person,,xsd:gYear,xsd:gYear,0.1429,0.4286,0.1429,0,7,1,3,1,0,7,7,,,,,,,,,,,
Infobox_politician,term_start1,Infobox_politicus_Nederland,tijdvak6,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.25,0,0,8,1,2,0,0,8,8,,,,,,,,,,,
Infobox_settlement,elevation_min_m,Infobox_Irish_Place,elevation,dbo:minimumElevation,dbo:elevation,,,,,dbo:Place,dbo:Place,xsd:double,xsd:double,0.5,0.5,0,0,2,1,1,0,0,2,2,,,,,,,,,,,
