Template A,Attribute A,Template B,Attribute B,Property A,Property B,Class A,Class B,Annotation,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_person, death_place, Ficha_de_militar, lealtad, dbo:deathPlace, dbo:country, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/MilitaryPerson, , dbo:Person, , dbo:Place, dbo:Country, 1.5200, 1.5200, 0.0000, 0.9605, 50, 76, 76, 0, 73, 76, 76, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
Infobox_album, Artist, Ficha_de_álbum, anterior, dbo:artist, dbo:previousWork, http://dbpedia.org/ontology/Album, http://dbpedia.org/ontology/Album, , dbo:MusicalWork, dbo:Work, dbo:Agent, dbo:Work, 1.3761, 1.3782, 0.9679, 0.5736, 6629, 9122, 9136, 8843, 5240, 9136, 9136, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
Persondata, PLACE_OF_DEATH, Ficha_de_militar, lugarnac, dbo:deathPlace, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/MilitaryPerson, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 2.1930, 2.2193, 0.9051, 0.8814, 114, 250, 253, 229, 223, 253, 253, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_television, writer, Ficha_de_serie_de_televisión, productor, dbo:author, dbo:producer, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , dbo:Work, dbo:Work, dbo:Person, dbo:Agent, 1.7091, 1.8182, 0.5400, 0.0000, 55, 94, 100, 54, 0, 100, 100, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0
Infobox_scientist, birth_place, Ficha_de_científico, pais_de_residencia, dbo:birthPlace, dbo:country, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Person, , dbo:Place, dbo:Country, 0.1913, 1.2984, 0.0000, 0.8702, 439, 84, 570, 0, 496, 570, 570, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1
Infobox_President, president2, Ficha_de_autoridad, sucesor, dbo:president, dbo:successor, http://dbpedia.org/ontology/President, http://dbpedia.org/ontology/President, , dbo:Organisation, , dbo:Person, , 0.4878, 1.1463, 0.9787, 0.0000, 123, 60, 141, 138, 0, 141, 141, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Persondata, PLACE_OF_DEATH, Ficha_de_científico, nacionalidad, dbo:deathPlace, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Scientist, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 4.2985, 4.3731, 0.0614, 0.5802, 67, 288, 293, 18, 170, 293, 293, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1
Infobox_television, network, Ficha_de_serie_de_televisión, presentador, dbo:network, dbo:presenter, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , dbo:Broadcaster, dbo:TelevisionShow, dbo:Broadcaster, dbo:Person, 1.5968, 1.6774, 0.5144, 0.0000, 124, 198, 208, 107, 0, 208, 208, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_character, spouse, Ficha_de_personaje, familia, dbo:spouse, dbo:family, http://dbpedia.org/ontology/FictionalCharacter, http://dbpedia.org/ontology/FictionalCharacter, , dbo:Person, dbo:Species, dbo:Person, dbo:Species, 1.0000, 1.2500, 0.0000, 0.3000, 24, 24, 30, 0, 9, 30, 30, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_officeholder, allegiance, Ficha_de_militar, lugarnac, dbo:country, dbo:birthPlace, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/MilitaryPerson, , , dbo:Person, dbo:Country, dbo:Place, 1.1000, 1.1333, 0.9706, 0.8529, 30, 33, 34, 33, 29, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Infobox_video_game, director, Ficha_de_videojuego, desarrollador, dbo:director, dbo:developer, http://dbpedia.org/ontology/VideoGame, http://dbpedia.org/ontology/VideoGame, , dbo:Film, , dbo:Person, dbo:Agent, 1.2622, 1.2988, 0.9437, 0.2347, 328, 414, 426, 402, 100, 426, 426, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_islands, archipelago, Ficha_de_isla, país, dbo:archipelago, dbo:country, http://dbpedia.org/ontology/Island, http://dbpedia.org/ontology/Island, , dbo:Island, , , dbo:Country, 1.1116, 1.1401, 0.6500, 0.5458, 421, 468, 480, 312, 262, 480, 480, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_person, citizenship, Ficha_de_persona, lugar_de_fallecimiento, dbo:citizenship, dbo:deathPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, , dbo:Place, 1.1818, 1.2727, 0.8929, 0.1071, 22, 26, 28, 25, 3, 28, 28, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
Infobox_television, network, Ficha_de_serie_de_televisión, productor, dbo:network, dbo:producer, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , dbo:Broadcaster, dbo:Work, dbo:Broadcaster, dbo:Agent, 1.4757, 1.5194, 0.4089, 0.0000, 206, 304, 313, 128, 0, 313, 313, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_person, birth_place, Ficha_de_científico, país_de_residencia, dbo:birthPlace, dbo:country, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Scientist, , dbo:Person, , dbo:Place, dbo:Country, 1.2286, 1.3286, 0.0000, 0.8280, 70, 86, 93, 0, 77, 93, 93, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
Infobox_officeholder, primeminister1, Ficha_de_autoridad, sucesor2, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.1158, 1.2625, 0.9602, 0.0092, 259, 30, 327, 314, 3, 327, 327, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_musical_artist, birth_place, Ficha_de_persona, nacionalidad, dbo:birthPlace, dbo:nationality, , http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.2400, 1.2400, 0.0000, 0.8065, 25, 31, 31, 0, 25, 31, 31, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_officeholder, predecessor1, Ficha_de_Presidente, sucesor, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, , , , , , , 0.4302, 1.1860, 0.9804, 0.0000, 86, 37, 102, 100, 0, 102, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Geobox, capital, Ficha_de_entidad_subnacional, mapa, dbo:capital, dbo:map, , http://dbpedia.org/ontology/AdministrativeRegion, , dbo:PopulatedPlace, dbo:Place, dbo:City, , 0.4444, 1.0000, 0.0000, 0.3889, 18, 8, 18, 0, 7, 18, 18, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Infobox_company, products, Ficha_de_organización, servicios, dbo:product, dbo:service, , http://dbpedia.org/ontology/Organisation, , dbo:Organisation, dbo:Company, , , 0.9074, 1.2593, 0.3088, 0.3971, 54, 49, 68, 21, 27, 68, 68, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Infobox_Officeholder, primeminister, Ficha_de_autoridad, sucesor2, dbo:primeMinister, dbo:successor, , http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.2239, 1.1119, 0.9866, 0.0000, 134, 30, 149, 147, 0, 149, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Persondata, PLACE_OF_DEATH, Ficha_de_artista_musical, Origen, dbo:deathPlace, dbo:hometown, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/MusicalArtist, , dbo:Person, dbo:Agent, dbo:Place, dbo:Settlement, 1.4000, 1.9200, 0.1458, 0.0000, 25, 35, 48, 7, 0, 48, 48, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
Infobox_officeholder, predecessor3, Ficha_de_autoridad, sucesor6, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.0250, 1.3155, 0.9593, 0.0000, 840, 21, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_football_biography, managerclubs8, Ficha_de_deportista, club, dbo:managerClub, dbo:team, , http://dbpedia.org/ontology/Athlete, , dbo:Athlete, , dbo:SportsTeam, dbo:SportsTeam, 0.1712, 1.3014, 0.9658, 0.0000, 292, 50, 380, 367, 0, 380, 380, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_settlement, p23, Ficha_de_entidad_subnacional, capital, dbo:part, dbo:capital, , http://dbpedia.org/ontology/AdministrativeRegion, , , dbo:PopulatedPlace, dbo:Place, dbo:City, 0.0481, 1.1346, 0.0000, 0.0000, 208, 10, 236, 0, 0, 236, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_President, primeminister, Ficha_de_autoridad, sucesor, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/President, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.8030, 1.0758, 0.9718, 0.0000, 66, 53, 71, 69, 0, 71, 71, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_Film, director, Ficha_de_película, reparto, dbo:director, dbo:starring, , http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Work, dbo:Person, dbo:Actor, 0.9926, 1.0000, 0.9557, 0.4059, 271, 269, 271, 259, 110, 271, 271, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
Infobox_officeholder, deputy1, Ficha_de_autoridad, sucesor, dbo:deputy, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.2754, 1.2029, 0.9699, 0.0000, 138, 38, 166, 161, 0, 166, 166, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_skier, birth_place, Ficha_de_deportista, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Skier, http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 2.9615, 3.0000, 0.0000, 0.8718, 26, 77, 78, 0, 68, 78, 78, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1
Infobox_officeholder, predecessor8, Ficha_de_autoridad, sucesor, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.0298, 1.3155, 0.9593, 0.0000, 840, 25, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Persondata, PLACE_OF_BIRTH, Ficha_de_deportista, lugar_fallecimiento, dbo:birthPlace, dbo:deathPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 2.2308, 2.2821, 0.5955, 0.9438, 39, 87, 89, 53, 84, 89, 89, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_scientist, fields, Ficha_de_científico, conocido_por, dbo:field, dbo:knownFor, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Artist, , , , 0.2683, 1.1234, 0.8341, 0.9204, 794, 213, 892, 744, 821, 892, 892, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_adult_biography, nationality, Ficha_de_actor, lugar_de_nacimiento, dbo:nationality, dbo:birthPlace, http://dbpedia.org/ontology/AdultActor, http://dbpedia.org/ontology/Actor, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 1.2812, 1.3125, 0.9048, 0.0000, 32, 41, 42, 38, 0, 42, 42, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0
Infobox_Officeholder, predecessor6, Ficha_de_autoridad, sucesor, dbo:predecessor, dbo:successor, , http://dbpedia.org/ontology/President, , , , , , 0.0614, 1.2554, 0.9637, 0.0000, 505, 31, 634, 611, 0, 634, 634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Taxobox, superordo, Ficha_de_taxón, genus, dbo:order, dbo:genus, , , , dbo:Species, dbo:Species, , , 0.0216, 1.5163, 0.9786, 0.9792, 23394, 505, 35472, 34712, 34734, 35472, 35472, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_political_party, president, Ficha_de_partido_político, líder, dbo:president, dbo:leader, http://dbpedia.org/ontology/PoliticalParty, http://dbpedia.org/ontology/PoliticalParty, , dbo:Organisation, , dbo:Person, dbo:Person, 0.6111, 1.2778, 0.0870, 0.1304, 18, 11, 23, 2, 3, 23, 23, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1
Infobox_football_biography, clubs13, Ficha_de_deportista, selección, dbo:team, dbo:nationalTeam, , http://dbpedia.org/ontology/Athlete, , , dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 0.0362, 2.0493, 0.0000, 0.7047, 304, 11, 623, 0, 439, 623, 623, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_officeholder, predecessor1, Ficha_de_autoridad, sucesor5, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.0238, 1.3155, 0.9593, 0.0000, 840, 20, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_officeholder, predecessor, Ficha_de_autoridad, sucesor5, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.0357, 1.3155, 0.9593, 0.0000, 840, 30, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_television, director, Ficha_de_película, producción, dbo:director, dbo:producer, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Work, dbo:Person, dbo:Agent, 1.3824, 1.6471, 0.6607, 0.2500, 34, 47, 56, 37, 14, 56, 56, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
Infobox_company, parent, Infobox_Company, parent, dbo:parentCompany, dbo:parentOrganisation, , , , , dbo:Organisation, dbo:Company, dbo:Organisation, 0.3333, 1.0833, 0.0000, 0.0000, 12, 4, 13, 0, 0, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Infobox_monument, location, Ficha_de_monumento, ubicación, dbo:location, dbo:locatedInArea, http://dbpedia.org/ontology/Monument, http://dbpedia.org/ontology/ArchitecturalStructure, , , dbo:Place, dbo:Place, dbo:Place, 3.9091, 3.9091, 0.0000, 0.0000, 11, 43, 43, 0, 0, 43, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_airline, hubs, Ficha_de_aerolínea, sede_central, dbo:hubAirport, dbo:headquarter, http://dbpedia.org/ontology/Airline, http://dbpedia.org/ontology/Airline, , dbo:Airline, dbo:Organisation, dbo:Airport, dbo:PopulatedPlace, 1.1722, 1.2119, 0.9563, 0.9126, 151, 177, 183, 175, 167, 183, 183, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
Infobox_company, location_city, Infobox_company, location, dbo:locationCity, dbo:location, , , , dbo:Organisation, , dbo:City, dbo:Place, 0.7000, 1.0000, 0.0000, 0.1000, 10, 7, 10, 0, 1, 10, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Infobox_country, languages, Ficha_de_país, idioma_oficial, dbo:language, dbo:officialLanguage, , http://dbpedia.org/ontology/Country, , , dbo:PopulatedPlace, dbo:Language, dbo:Language, 0.2917, 1.0833, 0.5000, 0.0000, 48, 14, 52, 26, 0, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_company, type, Ficha_de_organización, casa_matriz, dbo:type, dbo:mainOrgan, , http://dbpedia.org/ontology/Organisation, , , dbo:Organisation, , , 1.1646, 1.2089, 0.0000, 0.6387, 158, 184, 191, 0, 122, 191, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Aircraft_Type, manufacturer, Ficha_de_aeronave, usuario, dbo:manufacturer, dbo:aircraftUser, , http://dbpedia.org/ontology/Aircraft, , , dbo:Aircraft, dbo:Organisation, dbo:Organisation, 0.9601, 1.0456, 0.0000, 0.8390, 701, 673, 733, 0, 615, 733, 733, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_Roman_emperor, predecessor, Ficha_de_noble, padre, dbo:predecessor, dbo:parent, , http://dbpedia.org/ontology/Noble, , , dbo:Person, , dbo:Person, 1.0000, 1.0909, 0.8750, 0.0000, 22, 22, 24, 21, 0, 24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_monarch, place_of_burial, Ficha_de_noble, lugar_de_nacimiento, dbo:placeOfBurial, dbo:birthPlace, , http://dbpedia.org/ontology/Noble, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.9730, 1.0270, 0.0526, 0.4474, 37, 36, 38, 2, 17, 38, 38, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_football_biography, managerclubs5, Ficha_de_deportista, equipos, dbo:managerClub, dbo:formerTeam, , http://dbpedia.org/ontology/Athlete, , dbo:Athlete, dbo:Athlete, dbo:SportsTeam, dbo:SportsTeam, 0.3191, 1.2553, 0.0000, 0.0000, 47, 15, 59, 0, 0, 59, 59, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_settlement, p10, Ficha_de_entidad_subnacional, ciudad_grande, dbo:part, dbo:largestCity, , http://dbpedia.org/ontology/AdministrativeRegion, , , dbo:PopulatedPlace, dbo:Place, dbo:PopulatedPlace, 0.1975, 1.1111, 0.0000, 0.0000, 81, 16, 90, 0, 0, 90, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_television, starring, Ficha_de_serie_de_televisión, narrador, dbo:starring, dbo:voice, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , dbo:Work, , dbo:Actor, dbo:Person, 0.6957, 1.5000, 0.1739, 0.5072, 46, 32, 69, 12, 35, 69, 69, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_NBA_biography, college, Ficha_de_deportista, universidad, dbo:college, dbo:university, , http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:EducationalInstitution, dbo:EducationalInstitution, 1.2201, 1.2269, 0.0000, 0.0000, 1463, 1785, 1795, 0, 0, 1795, 1795, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_single, Label, Ficha_de_sencillo, escritor, dbo:recordLabel, dbo:writer, http://dbpedia.org/ontology/Single, http://dbpedia.org/ontology/Single, , , dbo:Work, dbo:RecordLabel, dbo:Person, 1.4986, 1.5005, 0.8581, 0.8807, 3317, 4971, 4977, 4271, 4383, 4977, 4977, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_Radio_station, area, Ficha_de_emisora_de_radio, ciudad, dbo:broadcastArea, dbo:city, , http://dbpedia.org/ontology/RadioStation, , dbo:Broadcaster, , dbo:PopulatedPlace, dbo:City, 1.3529, 1.4706, 0.6800, 0.5600, 17, 23, 25, 17, 14, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_officeholder, predecessor5, Ficha_de_autoridad, sucesor3, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.0345, 1.3155, 0.9593, 0.0000, 840, 29, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_country, official_languages, Ficha_de_entidad_subnacional, idioma, dbo:officialLanguage, dbo:language, , http://dbpedia.org/ontology/AdministrativeRegion, , dbo:PopulatedPlace, , dbo:Language, dbo:Language, 0.3750, 1.0938, 0.6571, 0.0000, 32, 12, 35, 23, 0, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_album, Producer, Track_listing, writer4, dbo:producer, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:Work, dbo:Work, dbo:Agent, dbo:Person, 0.6000, 2.7143, 0.0000, 0.5895, 70, 42, 190, 0, 112, 190, 190, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_settlement, p9, Ficha_de_entidad_subnacional, ciudad_grande, dbo:part, dbo:largestCity, , http://dbpedia.org/ontology/AdministrativeRegion, , , dbo:PopulatedPlace, dbo:Place, dbo:PopulatedPlace, 0.1975, 1.1111, 0.0000, 0.0000, 81, 16, 90, 0, 0, 90, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_sportsperson, death_place, Ficha_de_deportista, nacionalidad, dbo:deathPlace, dbo:nationality, http://dbpedia.org/ontology/Athlete, http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.6333, 1.6667, 0.3000, 0.8200, 30, 49, 50, 15, 41, 50, 50, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Infobox_song, Writer, Ficha_de_sencillo, productor, dbo:writer, dbo:producer, http://dbpedia.org/ontology/Song, http://dbpedia.org/ontology/Single, , dbo:Work, dbo:Work, dbo:Person, dbo:Agent, 1.7674, 1.9070, 0.8049, 0.7317, 43, 76, 82, 66, 60, 82, 82, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0
Infobox_building, location, Ficha_de_monumento, ubicación, dbo:location, dbo:locatedInArea, , http://dbpedia.org/ontology/ArchitecturalStructure, , , dbo:Place, dbo:Place, dbo:Place, 1.5294, 2.0588, 0.0000, 0.0000, 17, 26, 35, 0, 0, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Taxobox, familia, Ficha_de_taxón, infraordo, dbo:family, dbo:order, , , , dbo:Species, dbo:Species, dbo:Species, , 0.0959, 1.5723, 0.9534, 0.9438, 38964, 3735, 61263, 58410, 57821, 61263, 61263, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_River, mouth, Ficha_de_cuerpo_de_agua, país, dbo:riverMouth, dbo:country, , http://dbpedia.org/ontology/BodyOfWater, , dbo:River, , dbo:BodyOfWater, dbo:Country, 1.3185, 1.3185, 0.0000, 0.0000, 314, 414, 414, 0, 0, 414, 414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_person, nationality, Ficha_de_escritor, Lugar_nacimiento, dbo:nationality, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Writer, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 0.5362, 1.3913, 0.9375, 0.6562, 69, 37, 96, 90, 63, 96, 96, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0
Infobox_political_party, affiliation1, Ficha_de_partido_político, internacional, dbo:affiliation, dbo:internationalAffiliation, http://dbpedia.org/ontology/PoliticalParty, http://dbpedia.org/ontology/PoliticalParty, , dbo:Organisation, dbo:PoliticalParty, dbo:Organisation, , 0.9672, 1.1148, 0.7794, 0.0000, 61, 59, 68, 53, 0, 68, 68, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0
Infobox_writer, resting_place, Ficha_de_escritor, Lugar_fallecimiento, dbo:restingPlace, dbo:deathPlace, http://dbpedia.org/ontology/Writer, http://dbpedia.org/ontology/Writer, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.5775, 1.1127, 0.9114, 0.0000, 71, 41, 79, 72, 0, 79, 79, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_album, Producer, Tracklist, writer7, dbo:producer, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:Work, dbo:Work, dbo:Agent, dbo:Person, 0.3077, 1.6923, 0.0000, 0.5844, 91, 28, 154, 0, 90, 154, 154, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Persondata, PLACE_OF_DEATH, Ficha_de_escritor, Lugar_nacimiento, dbo:deathPlace, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Writer, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.7907, 2.2558, 0.8041, 0.8351, 43, 34, 97, 78, 81, 97, 97, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_Stadium, owner, Ficha_de_recinto_deportivo, equipo_local, dbo:owner, dbo:team, , http://dbpedia.org/ontology/Stadium, , , , dbo:Agent, dbo:SportsTeam, 0.2500, 1.4167, 0.0000, 0.1176, 12, 3, 17, 0, 2, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Geobox, district, Ficha_de_entidad_subnacional, mapa, dbo:district, dbo:map, , http://dbpedia.org/ontology/AdministrativeRegion, , dbo:Place, dbo:Place, dbo:PopulatedPlace, , 0.0000, 1.0000, 0.0000, 0.0000, 10, 0, 10, 0, 0, 10, 10, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Taxobox, unranked_classis, Ficha_de_taxón, ordo, dbo:class, dbo:order, , , , dbo:MeanOfTransportation, dbo:Species, , , 0.4515, 1.5604, 0.9625, 0.9857, 40595, 18330, 63345, 60969, 62437, 63345, 63345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_person, occupation, Ficha_de_persona, conocido, dbo:occupation, dbo:knownFor, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, , , , dbo:PersonFunction, , 1.3077, 1.3077, 0.5359, 0.4444, 117, 153, 153, 82, 68, 153, 153, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_Officeholder, predecessor, Ficha_de_Presidente, sucesor, dbo:predecessor, dbo:successor, , , , , , , , 1.0820, 1.2131, 0.9730, 0.0000, 61, 66, 74, 72, 0, 74, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_person, nationality, Ficha_de_escritor, Lugar_nacimiento, dbo:stateOfOrigin, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Writer, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 0.5362, 1.3913, 0.9375, 0.0000, 69, 37, 96, 90, 0, 96, 96, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0
Infobox_philosopher, main_interests, Ficha_de_persona, ocupación, dbo:mainInterest, dbo:occupation, http://dbpedia.org/ontology/Philosopher, http://dbpedia.org/ontology/Person, , , , , dbo:PersonFunction, 1.0492, 1.0820, 0.0000, 0.0000, 61, 64, 66, 0, 0, 66, 66, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Infobox_philosopher, birth_place, Ficha_de_persona, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Philosopher, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.0741, 1.0741, 0.0000, 0.8276, 54, 58, 58, 0, 48, 58, 58, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1
